Amount,Merchant,Category,CardType,Location,Time,FraudFlag,HighAmountFlag,IsNightTransaction,MerchantRisk,CardRisk
15221,OnlineMall,Electronics,Visa,PortHarcourt,04:00,0,0,1,1,0
147732,ShopY,Gaming,Mastercard,Enugu,07:00,0,0,0,0,0
3415,LuxuryStore,Gaming,Visa,PortHarcourt,05:30,0,0,1,1,0
72104,ElectroMart,Electronics,Visa,Enugu,12:30,0,0,0,0,0
10386,PharmaCare,Groceries,Visa,Kano,08:30,0,0,0,0,0
521222,LuxuryStore,Electronics,Mastercard,Abuja,00:30,1,1,1,1,1
38465,LuxuryStore,Groceries,Mastercard,Kano,20:00,0,0,0,1,0
8848,ShopX,Gaming,Visa,Enugu,18:30,0,0,0,0,0
8811,LuxuryStore,Healthcare,Mastercard,Kano,17:00,0,0,0,1,0
152179,OnlineMall,Healthcare,Mastercard,Lagos,11:30,0,0,0,1,0
17120,LuxuryStore,Electronics,Visa,Ibadan,04:00,0,0,1,1,0
49071,ElectroMart,Electronics,Visa,Ibadan,03:00,0,0,1,0,0
4428,OnlineMall,Healthcare,Visa,Enugu,22:00,0,0,1,1,0
36050,ShopX,Luxury,Visa,Lagos,08:00,0,0,0,0,0
26958,ElectroMart,Electronics,VirtualCard,Ibadan,06:00,0,0,0,0,1
41543,PharmaCare,Gaming,VirtualCard,Lagos,02:00,0,0,1,0,1
2875,ShopX,Travel,Visa,Ibadan,16:30,0,0,0,0,0
26652,ElectroMart,Gaming,Visa,PortHarcourt,02:00,0,0,1,0,0
23167,PharmaCare,Healthcare,Mastercard,PortHarcourt,21:30,0,0,0,0,0
46374,ElectroMart,Electronics,Visa,Lagos,00:30,0,0,1,0,0
781042,LuxuryStore,Luxury,VirtualCard,Lagos,01:30,1,1,1,1,1
18504,ShopY,Travel,Mastercard,Abuja,13:30,0,0,0,0,0
117905,LuxuryStore,Healthcare,Mastercard,Lagos,07:30,0,0,0,1,0
18106,PharmaCare,Groceries,Visa,Ibadan,11:30,0,0,0,0,0
32825,PharmaCare,Travel,Visa,PortHarcourt,16:30,0,0,0,0,0
90252,LuxuryStore,Electronics,Mastercard,Enugu,10:30,0,0,0,1,0
7537,ShopX,Electronics,Visa,Ibadan,01:30,0,0,1,0,0
49033,LuxuryStore,Luxury,Visa,Kano,20:00,0,0,0,1,0
934786,ElectroMart,Travel,Mastercard,PortHarcourt,19:00,1,1,0,1,1
121555,ElectroMart,Electronics,Mastercard,Kano,08:00,0,0,0,0,0
57756,LuxuryStore,Travel,Visa,Ibadan,06:00,0,0,0,1,0
35992,LuxuryStore,Healthcare,Visa,Enugu,09:00,0,0,0,1,0
28981,ShopY,Healthcare,Visa,Abuja,04:00,0,0,1,0,0
25964,ShopX,Travel,Visa,Lagos,19:30,0,0,0,0,0
39779,PharmaCare,Electronics,VirtualCard,Ibadan,08:30,0,0,0,0,1
31827,LuxuryStore,Luxury,VirtualCard,Ibadan,06:30,0,0,0,1,1
4313,ShopX,Groceries,Visa,Ibadan,02:30,0,0,1,0,0
48204,PharmaCare,Healthcare,Visa,PortHarcourt,15:00,0,0,0,0,0
535,PharmaCare,Luxury,Mastercard,PortHarcourt,12:00,0,0,0,0,0
8399,PharmaCare,Groceries,Visa,Lagos,11:00,0,0,0,0,0
31201,ShopX,Travel,Visa,PortHarcourt,00:00,0,0,1,0,0
44477,LuxuryStore,Travel,Mastercard,Kano,02:00,0,0,1,1,0
49120,PharmaCare,Gaming,Mastercard,Enugu,22:30,0,0,1,0,0
789858,ElectroMart,Gaming,Visa,Ibadan,15:30,1,1,0,1,0
17833,ShopY,Gaming,Mastercard,PortHarcourt,20:30,0,0,0,0,0
91679,ShopY,Healthcare,Visa,Enugu,23:00,0,0,1,0,0
48986,ElectroMart,Luxury,Visa,Abuja,08:00,0,0,0,0,0
23925,ShopY,Groceries,Mastercard,Ibadan,08:30,0,0,0,0,0
965081,OnlineMall,Healthcare,VirtualCard,Lagos,23:00,1,1,1,1,1
20355,ShopX,Luxury,VirtualCard,Lagos,15:30,0,0,0,0,1
20142,ShopY,Groceries,Visa,PortHarcourt,15:00,0,0,0,0,0
29898,ShopY,Electronics,Mastercard,Enugu,18:00,0,0,0,0,0
41771,OnlineMall,Groceries,Visa,Abuja,19:30,0,0,0,1,0
21340,LuxuryStore,Travel,Visa,PortHarcourt,20:30,0,0,0,1,0
32130,PharmaCare,Healthcare,Mastercard,Lagos,04:30,0,0,1,0,0
18708,PharmaCare,Gaming,Visa,Abuja,18:00,0,0,0,0,0
127129,PharmaCare,Gaming,Mastercard,Abuja,20:00,0,0,0,0,0
8923,LuxuryStore,Travel,Mastercard,Lagos,16:00,0,0,0,1,0
164783,PharmaCare,Travel,Mastercard,Abuja,06:30,0,0,0,0,0
95464,PharmaCare,Groceries,Visa,Ibadan,10:00,0,0,0,0,0
52889,LuxuryStore,Gaming,Visa,Lagos,00:00,0,0,1,1,0
28112,ShopY,Travel,Mastercard,Ibadan,06:30,0,0,0,0,0
5703,PharmaCare,Luxury,VirtualCard,Enugu,16:00,0,0,0,0,1
151632,ShopY,Travel,Visa,Abuja,15:30,0,0,0,0,0
6131,ElectroMart,Groceries,Visa,Lagos,16:30,0,0,0,0,0
16623,ElectroMart,Electronics,Visa,Ibadan,20:00,0,0,0,0,0
1638,OnlineMall,Travel,Visa,Abuja,21:30,0,0,0,1,0
615550,ShopX,Electronics,Visa,Ibadan,01:30,1,1,1,0,0
30377,OnlineMall,Gaming,Visa,Kano,04:00,0,0,1,1,0
809404,PharmaCare,Travel,Mastercard,PortHarcourt,03:00,1,1,1,0,1
22894,OnlineMall,Gaming,Mastercard,Kano,05:30,0,0,1,1,0
31507,PharmaCare,Electronics,Visa,Lagos,12:00,0,0,0,0,0
310691,ElectroMart,Groceries,Visa,PortHarcourt,14:00,1,1,0,1,0
44421,OnlineMall,Gaming,Mastercard,Enugu,06:00,0,0,0,1,0
41417,ShopY,Gaming,Visa,PortHarcourt,23:00,0,0,1,0,0
15536,PharmaCare,Luxury,Mastercard,Kano,16:00,0,0,0,0,0
186736,ShopY,Electronics,Visa,Enugu,07:00,0,0,0,0,0
8128,PharmaCare,Electronics,Visa,Lagos,04:00,0,0,1,0,0
10706,ShopX,Healthcare,VirtualCard,Kano,16:00,0,0,0,0,1
46466,ShopY,Luxury,Mastercard,Kano,02:30,0,0,1,0,0
834256,ElectroMart,Electronics,Visa,Lagos,16:30,1,1,0,1,0
8807,ShopX,Electronics,Visa,Ibadan,03:30,0,0,1,0,0
42870,ShopX,Gaming,Mastercard,Lagos,03:00,0,0,1,0,0
188254,OnlineMall,Healthcare,Visa,Kano,17:30,0,0,0,1,0
13347,PharmaCare,Healthcare,Visa,Lagos,23:30,0,0,1,0,0
4234,OnlineMall,Groceries,Visa,PortHarcourt,15:30,0,0,0,1,0
24647,ShopX,Healthcare,Visa,Lagos,08:30,0,0,0,0,0
109896,ShopY,Travel,VirtualCard,PortHarcourt,05:30,0,0,1,0,1
124124,LuxuryStore,Luxury,Visa,Lagos,02:30,0,0,1,1,0
33999,ElectroMart,Healthcare,Visa,PortHarcourt,17:00,0,0,0,0,0
22700,OnlineMall,Travel,VirtualCard,Enugu,01:30,0,0,1,1,1
46836,OnlineMall,Electronics,Mastercard,Lagos,19:30,0,0,0,1,0
14034,ElectroMart,Groceries,Visa,Kano,11:30,0,0,0,0,0
36878,ShopY,Gaming,Mastercard,Abuja,05:30,0,0,1,0,0
170470,ElectroMart,Gaming,VirtualCard,Enugu,21:00,0,0,0,0,1
4222,LuxuryStore,Healthcare,Visa,Abuja,06:30,0,0,0,1,0
922294,OnlineMall,Electronics,Mastercard,Lagos,07:30,1,1,0,1,1
37102,PharmaCare,Healthcare,VirtualCard,Lagos,15:00,0,0,0,0,1
4466,PharmaCare,Healthcare,Visa,Abuja,20:00,0,0,0,0,0
39171,LuxuryStore,Electronics,Visa,Abuja,11:00,0,0,0,1,0
32148,ShopY,Groceries,Visa,PortHarcourt,18:00,0,0,0,0,0
9176,ShopY,Travel,Visa,Abuja,07:00,0,0,0,0,0
9998,ShopX,Groceries,Visa,PortHarcourt,02:00,0,0,1,0,0
45177,PharmaCare,Groceries,Visa,Enugu,16:30,0,0,0,0,0
4350,LuxuryStore,Electronics,Visa,Abuja,08:30,0,0,0,1,0
22084,PharmaCare,Groceries,VirtualCard,Kano,00:30,0,0,1,0,1
140921,ElectroMart,Luxury,VirtualCard,PortHarcourt,13:30,1,0,0,1,1
13286,OnlineMall,Travel,Visa,Kano,14:00,0,0,0,1,0
20855,ShopX,Luxury,Mastercard,Ibadan,06:00,0,0,0,0,0
130098,ShopY,Healthcare,Visa,Abuja,22:00,0,0,1,0,0
22621,ElectroMart,Groceries,Mastercard,Abuja,01:00,0,0,1,0,0
44158,PharmaCare,Healthcare,Mastercard,Kano,01:00,0,0,1,0,0
36781,ElectroMart,Travel,Visa,Lagos,16:30,0,0,0,0,0
106089,PharmaCare,Gaming,Visa,Lagos,22:00,0,0,1,0,0
12968,OnlineMall,Luxury,VirtualCard,Abuja,18:30,0,0,0,1,1
8987,ShopX,Travel,Visa,Abuja,13:00,0,0,0,0,0
28070,ShopX,Electronics,Mastercard,Enugu,10:30,0,0,0,0,0
377348,OnlineMall,Electronics,Mastercard,Lagos,16:00,1,1,0,1,1
657970,PharmaCare,Electronics,Visa,Lagos,17:00,1,1,0,0,0
38968,PharmaCare,Gaming,Visa,PortHarcourt,17:00,0,0,0,0,0
49404,ElectroMart,Healthcare,Mastercard,PortHarcourt,03:00,0,0,1,0,0
276176,LuxuryStore,Luxury,Mastercard,Ibadan,16:00,1,0,0,1,1
335170,ShopY,Electronics,Mastercard,Abuja,13:00,1,1,0,0,1
6719,OnlineMall,Gaming,Visa,Ibadan,22:00,0,0,1,1,0
35944,OnlineMall,Groceries,Visa,Kano,07:30,0,0,0,1,0
11387,PharmaCare,Healthcare,VirtualCard,Abuja,07:00,0,0,0,0,1
192018,ShopX,Gaming,Visa,PortHarcourt,20:00,0,0,0,0,0
7871,PharmaCare,Electronics,Visa,Lagos,13:30,0,0,0,0,0
6948,ElectroMart,Healthcare,Mastercard,Ibadan,12:00,0,0,0,0,0
511775,PharmaCare,Gaming,Visa,Lagos,11:00,1,1,0,0,0
192809,OnlineMall,Electronics,VirtualCard,Lagos,09:00,0,0,0,1,1
44094,ShopX,Travel,Mastercard,Lagos,20:00,0,0,0,0,0
6498,ShopX,Healthcare,Visa,PortHarcourt,11:00,0,0,0,0,0
28837,ElectroMart,Gaming,Visa,Ibadan,18:00,0,0,0,0,0
149539,ShopX,Groceries,Visa,Abuja,01:00,0,0,1,0,0
83819,ShopX,Healthcare,Mastercard,Kano,22:30,0,0,1,0,0
39323,LuxuryStore,Healthcare,Visa,Abuja,04:00,0,0,1,1,0
22389,ShopX,Groceries,VirtualCard,Enugu,20:00,0,0,0,0,1
542830,ShopX,Travel,Mastercard,Abuja,10:30,1,1,0,0,1
72159,PharmaCare,Healthcare,Visa,Abuja,07:30,0,0,0,0,0
491665,ShopX,Groceries,VirtualCard,Abuja,09:00,1,1,0,0,1
84541,ElectroMart,Electronics,Visa,PortHarcourt,20:30,1,0,0,1,0
13881,ElectroMart,Gaming,Visa,Ibadan,06:30,0,0,0,0,0
99427,ShopY,Electronics,Visa,Abuja,05:30,0,0,1,0,0
37027,ShopX,Luxury,Visa,Enugu,03:30,0,0,1,0,0
32263,PharmaCare,Electronics,Mastercard,Kano,23:30,0,0,1,0,0
161600,ElectroMart,Groceries,Visa,PortHarcourt,09:00,0,0,0,0,0
71291,OnlineMall,Gaming,Mastercard,Enugu,21:00,0,0,0,1,0
47063,ElectroMart,Groceries,Visa,Ibadan,05:00,0,0,1,0,0
40122,ElectroMart,Healthcare,Visa,Enugu,01:30,0,0,1,0,0
267435,OnlineMall,Travel,VirtualCard,Ibadan,03:30,1,0,1,1,1
98392,LuxuryStore,Gaming,Visa,PortHarcourt,03:00,0,0,1,1,0
18677,LuxuryStore,Groceries,Mastercard,Ibadan,04:30,0,0,1,1,0
319839,PharmaCare,Electronics,Visa,Enugu,15:30,1,1,0,0,0
266364,OnlineMall,Gaming,VirtualCard,PortHarcourt,12:30,1,0,0,1,1
71547,LuxuryStore,Healthcare,Mastercard,Abuja,07:30,1,0,0,1,1
14426,OnlineMall,Healthcare,Visa,Abuja,19:30,0,0,0,1,0
94092,LuxuryStore,Luxury,Visa,Kano,11:30,0,0,0,1,0
39371,OnlineMall,Travel,Visa,Kano,23:30,0,0,1,1,0
49022,ElectroMart,Healthcare,Visa,Lagos,12:00,0,0,0,0,0
7686,PharmaCare,Electronics,Mastercard,Lagos,11:00,0,0,0,0,0
110896,ShopY,Gaming,Mastercard,Abuja,11:00,0,0,0,0,0
83101,LuxuryStore,Groceries,Mastercard,Lagos,02:30,0,0,1,1,0
48232,ShopY,Electronics,Mastercard,Abuja,08:00,0,0,0,0,0
17620,OnlineMall,Travel,Visa,Kano,19:30,0,0,0,1,0
15570,ElectroMart,Healthcare,Visa,Abuja,22:00,0,0,1,0,0
11126,ShopX,Groceries,Visa,Ibadan,03:00,0,0,1,0,0
19170,LuxuryStore,Groceries,Visa,Kano,07:00,0,0,0,1,0
84784,OnlineMall,Luxury,Visa,Lagos,10:30,0,0,0,1,0
9060,PharmaCare,Luxury,VirtualCard,Enugu,04:30,0,0,1,0,1
42750,ElectroMart,Gaming,Visa,Enugu,17:30,0,0,0,0,0
3977,ShopY,Gaming,Visa,Enugu,23:00,0,0,1,0,0
22872,ShopY,Healthcare,Mastercard,Abuja,10:30,0,0,0,0,0
35057,ElectroMart,Travel,Visa,Enugu,11:30,0,0,0,0,0
9289,ShopY,Electronics,Visa,Abuja,08:30,0,0,0,0,0
41313,LuxuryStore,Luxury,Visa,Lagos,14:30,0,0,0,1,0
49569,ElectroMart,Luxury,Visa,Kano,03:00,0,0,1,0,0
33958,OnlineMall,Luxury,Visa,Enugu,13:00,0,0,0,1,0
15376,LuxuryStore,Healthcare,Visa,Enugu,01:30,0,0,1,1,0
6000,ShopX,Electronics,Mastercard,Abuja,18:30,0,0,0,0,0
37445,OnlineMall,Healthcare,Mastercard,Lagos,07:30,0,0,0,1,0
1485,ElectroMart,Electronics,Mastercard,Ibadan,15:00,0,0,0,0,0
32974,ElectroMart,Travel,Mastercard,Abuja,15:00,0,0,0,0,0
49901,LuxuryStore,Groceries,Visa,Enugu,13:00,0,0,0,1,0
8562,LuxuryStore,Healthcare,Visa,Abuja,07:30,0,0,0,1,0
46699,LuxuryStore,Luxury,Mastercard,Ibadan,11:00,0,0,0,1,0
48042,OnlineMall,Gaming,VirtualCard,Kano,13:00,0,0,0,1,1
13191,PharmaCare,Electronics,Mastercard,Ibadan,20:30,0,0,0,0,0
45207,ElectroMart,Groceries,Visa,Lagos,04:00,0,0,1,0,0
35774,ShopY,Travel,Mastercard,Lagos,20:30,0,0,0,0,0
63328,PharmaCare,Luxury,Visa,PortHarcourt,12:30,0,0,0,0,0
15887,PharmaCare,Travel,Visa,Ibadan,00:30,0,0,1,0,0
45450,OnlineMall,Electronics,Visa,Ibadan,13:00,0,0,0,1,0
18748,OnlineMall,Luxury,Mastercard,Kano,18:30,0,0,0,1,0
39159,ShopY,Gaming,Mastercard,Abuja,08:30,0,0,0,0,0
17916,LuxuryStore,Groceries,Visa,Lagos,16:30,0,0,0,1,0
109212,ShopY,Travel,Visa,Enugu,08:00,0,0,0,0,0
127001,ElectroMart,Gaming,Mastercard,Ibadan,10:30,0,0,0,0,0
38655,OnlineMall,Electronics,Visa,Abuja,19:30,0,0,0,1,0
41352,ShopX,Luxury,Visa,Enugu,03:30,0,0,1,0,0
39531,OnlineMall,Electronics,Mastercard,PortHarcourt,23:30,0,0,1,1,0
655924,OnlineMall,Gaming,VirtualCard,Abuja,08:00,1,1,0,1,1
19034,ShopX,Healthcare,Mastercard,PortHarcourt,17:00,0,0,0,0,0
90850,OnlineMall,Luxury,Visa,Lagos,16:00,0,0,0,1,0
10703,LuxuryStore,Luxury,Mastercard,Lagos,16:00,0,0,0,1,0
135792,ShopX,Travel,Mastercard,Abuja,14:00,0,0,0,0,0
17423,LuxuryStore,Gaming,Mastercard,Lagos,09:30,0,0,0,1,0
2449,LuxuryStore,Gaming,Visa,PortHarcourt,16:30,0,0,0,1,0
14961,ShopX,Groceries,Visa,Enugu,01:30,0,0,1,0,0
684592,LuxuryStore,Electronics,Mastercard,Abuja,14:30,1,1,0,1,1
32941,ShopY,Travel,Mastercard,Kano,10:30,0,0,0,0,0
33266,PharmaCare,Travel,Visa,Ibadan,07:00,0,0,0,0,0
21370,ElectroMart,Electronics,Mastercard,Abuja,17:00,0,0,0,0,0
29896,ElectroMart,Electronics,Mastercard,Lagos,04:00,0,0,1,0,0
429082,PharmaCare,Luxury,VirtualCard,PortHarcourt,10:30,1,1,0,0,1
35569,PharmaCare,Healthcare,Visa,Abuja,10:00,0,0,0,0,0
21645,LuxuryStore,Gaming,Visa,Enugu,12:00,0,0,0,1,0
190093,ShopY,Travel,Visa,Abuja,11:00,0,0,0,0,0
22362,ElectroMart,Healthcare,Visa,Ibadan,23:00,0,0,1,0,0
139563,PharmaCare,Electronics,Visa,Abuja,03:30,0,0,1,0,0
6224,ShopX,Groceries,Visa,PortHarcourt,22:30,0,0,1,0,0
147059,OnlineMall,Gaming,VirtualCard,Abuja,10:00,0,0,0,1,1
3230,OnlineMall,Groceries,Visa,PortHarcourt,11:00,0,0,0,1,0
16293,ElectroMart,Groceries,Visa,Lagos,11:00,0,0,0,0,0
16098,ElectroMart,Luxury,Mastercard,Kano,19:30,0,0,0,0,0
370455,ElectroMart,Gaming,Visa,Lagos,19:30,1,1,0,1,0
42308,ShopY,Luxury,Visa,Abuja,12:00,0,0,0,0,0
31916,ShopX,Groceries,Visa,Abuja,21:30,0,0,0,0,0
9200,LuxuryStore,Gaming,Visa,Enugu,04:30,0,0,1,1,0
6703,OnlineMall,Gaming,Visa,Kano,01:30,0,0,1,1,0
44606,PharmaCare,Gaming,Mastercard,Enugu,22:00,0,0,1,0,0
19347,PharmaCare,Luxury,Mastercard,PortHarcourt,11:00,0,0,0,0,0
44476,ShopY,Groceries,VirtualCard,PortHarcourt,07:00,0,0,0,0,1
18779,PharmaCare,Healthcare,VirtualCard,Lagos,14:30,0,0,0,0,1
35389,PharmaCare,Groceries,Visa,Abuja,09:30,0,0,0,0,0
44246,ShopX,Healthcare,Mastercard,PortHarcourt,16:30,0,0,0,0,0
42218,ShopX,Gaming,Visa,Lagos,21:30,0,0,0,0,0
32508,LuxuryStore,Luxury,Visa,Kano,22:30,0,0,1,1,0
14613,ShopX,Gaming,Visa,PortHarcourt,20:00,0,0,0,0,0
183001,OnlineMall,Travel,Visa,Enugu,07:30,0,0,0,1,0
1271,ElectroMart,Healthcare,Mastercard,Lagos,20:30,0,0,0,0,0
531103,ElectroMart,Electronics,Mastercard,Kano,03:00,1,1,1,1,1
20239,LuxuryStore,Gaming,Visa,Enugu,04:00,0,0,1,1,0
2097,ShopY,Healthcare,Visa,Enugu,10:30,0,0,0,0,0
41952,ShopY,Gaming,Mastercard,PortHarcourt,14:30,0,0,0,0,0
137724,PharmaCare,Electronics,Mastercard,Enugu,09:30,0,0,0,0,0
407915,ElectroMart,Gaming,Visa,Lagos,11:30,1,1,0,1,0
20003,ElectroMart,Groceries,Visa,Enugu,14:00,0,0,0,0,0
41504,OnlineMall,Luxury,Visa,Enugu,04:30,0,0,1,1,0
37301,ShopY,Healthcare,VirtualCard,Abuja,20:30,0,0,0,0,1
49332,ShopX,Gaming,Mastercard,Lagos,22:00,0,0,1,0,0
161162,PharmaCare,Luxury,Visa,Kano,11:30,0,0,0,0,0
34046,OnlineMall,Gaming,Mastercard,Lagos,10:00,0,0,0,1,0
31340,OnlineMall,Travel,Visa,Abuja,21:00,0,0,0,1,0
15408,ShopY,Travel,Visa,PortHarcourt,08:30,0,0,0,0,0
27940,LuxuryStore,Groceries,VirtualCard,Ibadan,14:30,0,0,0,1,1
44313,LuxuryStore,Gaming,Visa,Abuja,05:30,0,0,1,1,0
978763,LuxuryStore,Travel,Mastercard,Kano,21:00,1,1,0,1,1
82768,ShopX,Travel,Visa,PortHarcourt,08:30,0,0,0,0,0
295350,ElectroMart,Electronics,Mastercard,Abuja,18:30,1,0,0,1,1
11775,ShopX,Luxury,VirtualCard,Lagos,18:00,0,0,0,0,1
47354,ShopY,Groceries,Visa,Abuja,22:00,0,0,1,0,0
37533,PharmaCare,Gaming,VirtualCard,Ibadan,22:00,0,0,1,0,1
23300,ShopY,Travel,Mastercard,Lagos,03:30,0,0,1,0,0
46454,OnlineMall,Travel,Visa,Kano,16:00,1,0,0,1,0
106155,ShopX,Luxury,Mastercard,Enugu,03:00,0,0,1,0,0
31881,ElectroMart,Gaming,Visa,Kano,11:00,0,0,0,0,0
67724,OnlineMall,Gaming,Visa,Kano,19:30,0,0,0,1,0
639,ElectroMart,Healthcare,Mastercard,Ibadan,11:00,0,0,0,0,0
1076,LuxuryStore,Gaming,Mastercard,Abuja,01:00,0,0,1,1,0
22009,OnlineMall,Electronics,VirtualCard,Enugu,19:00,0,0,0,1,1
9827,LuxuryStore,Groceries,VirtualCard,Lagos,08:30,0,0,0,1,1
826370,ShopX,Luxury,Mastercard,Kano,00:30,1,1,1,0,1
667719,LuxuryStore,Luxury,Mastercard,PortHarcourt,02:00,1,1,1,1,1
8820,ShopX,Groceries,Mastercard,Ibadan,19:30,0,0,0,0,0
155343,ElectroMart,Luxury,Visa,PortHarcourt,02:30,0,0,1,0,0
34366,OnlineMall,Gaming,Visa,PortHarcourt,10:30,0,0,0,1,0
22138,ShopY,Groceries,Visa,Lagos,03:00,0,0,1,0,0
183581,ShopY,Electronics,Visa,Abuja,13:30,0,0,0,0,0
762048,OnlineMall,Gaming,Mastercard,PortHarcourt,05:30,1,1,1,1,1
39502,PharmaCare,Groceries,Visa,Lagos,03:30,0,0,1,0,0
48191,OnlineMall,Travel,Mastercard,Enugu,06:30,0,0,0,1,0
97696,LuxuryStore,Luxury,Mastercard,Lagos,18:00,0,0,0,1,0
8076,ElectroMart,Groceries,Mastercard,Abuja,02:30,0,0,1,0,0
171042,ShopX,Luxury,Visa,Kano,01:00,0,0,1,0,0
36899,PharmaCare,Healthcare,Visa,Lagos,21:00,0,0,0,0,0
933673,LuxuryStore,Electronics,VirtualCard,Enugu,18:30,1,1,0,1,1
71332,ShopY,Travel,Visa,PortHarcourt,23:30,0,0,1,0,0
36822,ShopX,Healthcare,Mastercard,Kano,23:00,0,0,1,0,0
44500,PharmaCare,Groceries,Visa,Ibadan,10:30,0,0,0,0,0
688879,PharmaCare,Electronics,Mastercard,Enugu,11:30,1,1,0,0,1
44564,ShopY,Luxury,Visa,Kano,09:30,0,0,0,0,0
15831,ShopX,Gaming,Visa,PortHarcourt,07:00,0,0,0,0,0
37513,LuxuryStore,Travel,Mastercard,Ibadan,07:30,0,0,0,1,0
10932,ElectroMart,Healthcare,Visa,Lagos,21:00,0,0,0,0,0
72790,OnlineMall,Gaming,Mastercard,PortHarcourt,12:00,0,0,0,1,0
2638,ShopY,Electronics,Visa,Ibadan,04:00,0,0,1,0,0
2908,ElectroMart,Luxury,Visa,Lagos,19:30,0,0,0,0,0
337566,OnlineMall,Healthcare,Mastercard,Enugu,09:30,1,1,0,1,1
31666,ShopY,Gaming,Mastercard,Ibadan,17:30,0,0,0,0,0
127066,ShopY,Electronics,Visa,Enugu,18:30,0,0,0,0,0
2662,OnlineMall,Healthcare,Visa,Enugu,20:00,0,0,0,1,0
13281,ShopY,Electronics,VirtualCard,Lagos,23:30,0,0,1,0,1
196872,ShopX,Electronics,Visa,Ibadan,06:00,0,0,0,0,0
161686,ElectroMart,Electronics,Visa,Lagos,10:30,1,0,0,1,0
48945,PharmaCare,Electronics,Mastercard,Kano,02:00,0,0,1,0,0
103871,ElectroMart,Gaming,Mastercard,Lagos,22:00,0,0,1,0,0
456192,OnlineMall,Electronics,VirtualCard,PortHarcourt,20:30,1,1,0,1,1
61484,ShopX,Travel,Visa,Ibadan,11:00,0,0,0,0,0
35248,OnlineMall,Groceries,Mastercard,Kano,13:30,0,0,0,1,0
39258,ShopX,Electronics,Mastercard,PortHarcourt,15:30,0,0,0,0,0
3835,ElectroMart,Healthcare,Visa,Enugu,04:30,0,0,1,0,0
27636,OnlineMall,Groceries,Mastercard,Kano,10:00,0,0,0,1,0
43224,ElectroMart,Groceries,Visa,Kano,18:00,0,0,0,0,0
38385,PharmaCare,Healthcare,Mastercard,Abuja,13:30,0,0,0,0,0
637366,ElectroMart,Travel,Mastercard,Ibadan,08:30,1,1,0,1,1
30470,ElectroMart,Gaming,Visa,Abuja,06:30,0,0,0,0,0
41701,ElectroMart,Groceries,Visa,Enugu,10:30,0,0,0,0,0
7540,ShopY,Electronics,Visa,Abuja,22:00,0,0,1,0,0
864583,OnlineMall,Electronics,Mastercard,Lagos,06:00,1,1,0,1,1
562836,LuxuryStore,Luxury,Mastercard,Lagos,15:00,1,1,0,1,1
16840,OnlineMall,Gaming,Visa,Kano,21:30,0,0,0,1,0
35009,ShopX,Healthcare,Mastercard,Enugu,07:30,0,0,0,0,0
152554,ShopY,Travel,Mastercard,Enugu,14:00,0,0,0,0,0
49927,ElectroMart,Electronics,Visa,Lagos,22:00,0,0,1,0,0
39787,PharmaCare,Travel,Mastercard,Abuja,01:00,0,0,1,0,0
34546,ShopX,Gaming,Mastercard,PortHarcourt,00:00,0,0,1,0,0
5871,PharmaCare,Luxury,Visa,Kano,08:30,0,0,0,0,0
41415,ShopY,Electronics,VirtualCard,Kano,04:00,0,0,1,0,1
19669,ShopX,Luxury,Mastercard,Lagos,19:30,0,0,0,0,0
35234,ShopX,Luxury,Visa,PortHarcourt,01:30,0,0,1,0,0
153728,OnlineMall,Travel,Visa,Abuja,00:30,0,0,1,1,0
13779,ElectroMart,Healthcare,Mastercard,Abuja,00:00,0,0,1,0,0
34240,ShopX,Healthcare,Visa,PortHarcourt,12:30,0,0,0,0,0
23695,ElectroMart,Groceries,Visa,PortHarcourt,02:30,0,0,1,0,0
38173,OnlineMall,Gaming,Visa,Abuja,23:30,0,0,1,1,0
14069,ShopY,Healthcare,Visa,PortHarcourt,22:30,0,0,1,0,0
34501,OnlineMall,Groceries,Visa,Enugu,19:30,0,0,0,1,0
41470,PharmaCare,Electronics,Visa,Ibadan,14:30,0,0,0,0,0
12803,OnlineMall,Groceries,Mastercard,Ibadan,04:00,0,0,1,1,0
748055,ElectroMart,Luxury,Visa,Lagos,15:30,1,1,0,1,0
30778,OnlineMall,Healthcare,Visa,Lagos,17:00,0,0,0,1,0
674,PharmaCare,Gaming,Visa,Lagos,03:00,0,0,1,0,0
18030,LuxuryStore,Groceries,Visa,Lagos,05:00,0,0,1,1,0
40311,ShopY,Groceries,Visa,Abuja,02:30,0,0,1,0,0
40806,ShopX,Gaming,Visa,Lagos,22:00,0,0,1,0,0
44240,OnlineMall,Gaming,Mastercard,Enugu,03:30,0,0,1,1,0
526,PharmaCare,Gaming,Mastercard,Lagos,20:30,0,0,0,0,0
45514,PharmaCare,Electronics,Visa,Ibadan,20:00,0,0,0,0,0
847804,OnlineMall,Electronics,VirtualCard,PortHarcourt,06:30,1,1,0,1,1
118864,OnlineMall,Travel,Visa,Enugu,06:00,0,0,0,1,0
5781,PharmaCare,Luxury,Visa,Enugu,04:30,0,0,1,0,0
44551,ShopY,Healthcare,Mastercard,Lagos,15:00,0,0,0,0,0
26799,ShopY,Luxury,Visa,Abuja,15:00,0,0,0,0,0
32151,PharmaCare,Groceries,Mastercard,PortHarcourt,07:00,0,0,0,0,0
41387,ElectroMart,Electronics,Visa,Lagos,05:00,0,0,1,0,0
